co_seq_municipio,co_seq_macroregiao,co_seq_distrito,co_seq_mesoregiao,co_seq_uf,co_seq_regional,co_seq_polo,co_seq_microregiao,co_seq_consorcio,co_ibge,no_municipio,dst_centro_referencia,obs_municipio,dt_hr_ultima_alteracao,aut_ultima_alteracao,dt_hr_registro,aut_registro
3392,,,,35,,,,,3511003,Castilho,0,,20130501000000,Implantação,20130501000000,Implantação
3393,,,,35,,,,,3511102,Catanduva,0,,20130501000000,Implantação,20130501000000,Implantação
3394,,,,35,,,,,3511201,Catiguá,0,,20130501000000,Implantação,20130501000000,Implantação
3395,,,,35,,,,,3511300,Cedral,0,,20130501000000,Implantação,20130501000000,Implantação
3396,,,,35,,,,,3511409,Cerqueira César,0,,20130501000000,Implantação,20130501000000,Implantação
3397,,,,35,,,,,3511508,Cerquilho,0,,20130501000000,Implantação,20130501000000,Implantação
3398,,,,35,,,,,3511607,Cesário Lange,0,,20130501000000,Implantação,20130501000000,Implantação
3399,,,,35,,,,,3511706,Charqueada,0,,20130501000000,Implantação,20130501000000,Implantação
3400,,,,35,,,,,3511904,Clementina,0,,20130501000000,Implantação,20130501000000,Implantação
3401,,,,35,,,,,3512001,Colina,0,,20130501000000,Implantação,20130501000000,Implantação
3402,,,,35,,,,,3512100,Colômbia,0,,20130501000000,Implantação,20130501000000,Implantação
3403,,,,35,,,,,3512209,Conchal,0,,20130501000000,Implantação,20130501000000,Implantação
3404,,,,35,,,,,3512308,Conchas,0,,20130501000000,Implantação,20130501000000,Implantação
3405,,,,35,,,,,3512407,Cordeirópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3406,,,,35,,,,,3512506,Coroados,0,,20130501000000,Implantação,20130501000000,Implantação
3407,,,,35,,,,,3512605,Coronel Macedo,0,,20130501000000,Implantação,20130501000000,Implantação
3408,,,,35,,,,,3512704,Corumbataí,0,,20130501000000,Implantação,20130501000000,Implantação
3409,,,,35,,,,,3512803,Cosmópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3410,,,,35,,,,,3512902,Cosmorama,0,,20130501000000,Implantação,20130501000000,Implantação
3411,,,,35,,,,,3513009,Cotia,0,,20130501000000,Implantação,20130501000000,Implantação
3412,,,,35,,,,,3513108,Cravinhos,0,,20130501000000,Implantação,20130501000000,Implantação
3413,,,,35,,,,,3513207,Cristais Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3414,,,,35,,,,,3513306,Cruzália,0,,20130501000000,Implantação,20130501000000,Implantação
3415,,,,35,,,,,3513405,Cruzeiro,0,,20130501000000,Implantação,20130501000000,Implantação
3416,,,,35,,,,,3513504,Cubatão,0,,20130501000000,Implantação,20130501000000,Implantação
3417,,,,35,,,,,3513603,Cunha,0,,20130501000000,Implantação,20130501000000,Implantação
3418,,,,35,,,,,3513702,Descalvado,0,,20130501000000,Implantação,20130501000000,Implantação
3419,,,,35,,,,,3513801,Diadema,0,,20130501000000,Implantação,20130501000000,Implantação
3420,,,,35,,,,,3513850,Dirce Reis,0,,20130501000000,Implantação,20130501000000,Implantação
3421,,,,35,,,,,3513900,Divinolândia,0,,20130501000000,Implantação,20130501000000,Implantação
3422,,,,35,,,,,3514007,Dobrada,0,,20130501000000,Implantação,20130501000000,Implantação
3423,,,,35,,,,,3514106,Dois Córregos,0,,20130501000000,Implantação,20130501000000,Implantação
3424,,,,35,,,,,3514205,Dolcinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3425,,,,35,,,,,3514304,Dourado,0,,20130501000000,Implantação,20130501000000,Implantação
3426,,,,35,,,,,3514403,Dracena,0,,20130501000000,Implantação,20130501000000,Implantação
3427,,,,35,,,,,3514502,Duartina,0,,20130501000000,Implantação,20130501000000,Implantação
3428,,,,35,,,,,3514601,Dumont,0,,20130501000000,Implantação,20130501000000,Implantação
3429,,,,35,,,,,3514700,Echaporã,0,,20130501000000,Implantação,20130501000000,Implantação
3430,,,,35,,,,,3514809,Eldorado,0,,20130501000000,Implantação,20130501000000,Implantação
3431,,,,35,,,,,3514908,Elias Fausto,0,,20130501000000,Implantação,20130501000000,Implantação
3432,,,,35,,,,,3514924,Elisiário,0,,20130501000000,Implantação,20130501000000,Implantação
3433,,,,35,,,,,3514957,Embaúba,0,,20130501000000,Implantação,20130501000000,Implantação
3434,,,,35,,,,,3515004,Embu das Artes,0,,20130501000000,Implantação,20130501000000,Implantação
3435,,,,35,,,,,3515103,Embu-Guaçu,0,,20130501000000,Implantação,20130501000000,Implantação
3436,,,,35,,,,,3515129,Emilianópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3437,,,,35,,,,,3515152,Engenheiro Coelho,0,,20130501000000,Implantação,20130501000000,Implantação
3438,,,,35,,,,,3515186,Espírito Santo do Pinhal,0,,20130501000000,Implantação,20130501000000,Implantação
3439,,,,35,,,,,3515194,Espírito Santo do Turvo,0,,20130501000000,Implantação,20130501000000,Implantação
3440,,,,35,,,,,3515202,Estrela d'Oeste,0,,20130501000000,Implantação,20130501000000,Implantação
3441,,,,35,,,,,3515301,Estrela do Norte,0,,20130501000000,Implantação,20130501000000,Implantação
3442,,,,35,,,,,3515350,Euclides da Cunha Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3443,,,,35,,,,,3515400,Fartura,0,,20130501000000,Implantação,20130501000000,Implantação
3444,,,,35,,,,,3515509,Fernandópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3445,,,,35,,,,,3515608,Fernando Prestes,0,,20130501000000,Implantação,20130501000000,Implantação
3446,,,,35,,,,,3515657,Fernão,0,,20130501000000,Implantação,20130501000000,Implantação
3447,,,,35,,,,,3515707,Ferraz de Vasconcelos,0,,20130501000000,Implantação,20130501000000,Implantação
3448,,,,35,,,,,3515806,Flora Rica,0,,20130501000000,Implantação,20130501000000,Implantação
3449,,,,35,,,,,3515905,Floreal,0,,20130501000000,Implantação,20130501000000,Implantação
3450,,,,35,,,,,3516002,Flórida Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3451,,,,35,,,,,3516101,Florínia,0,,20130501000000,Implantação,20130501000000,Implantação
3452,,,,35,,,,,3516200,Franca,0,,20130501000000,Implantação,20130501000000,Implantação
3453,,,,35,,,,,3516309,Francisco Morato,0,,20130501000000,Implantação,20130501000000,Implantação
3454,,,,35,,,,,3516408,Franco da Rocha,0,,20130501000000,Implantação,20130501000000,Implantação
3455,,,,35,,,,,3516507,Gabriel Monteiro,0,,20130501000000,Implantação,20130501000000,Implantação
3456,,,,35,,,,,3516606,Gália,0,,20130501000000,Implantação,20130501000000,Implantação
3457,,,,35,,,,,3516705,Garça,0,,20130501000000,Implantação,20130501000000,Implantação
3458,,,,35,,,,,3516804,Gastão Vidigal,0,,20130501000000,Implantação,20130501000000,Implantação
3459,,,,35,,,,,3516853,Gavião Peixoto,0,,20130501000000,Implantação,20130501000000,Implantação
3460,,,,35,,,,,3516903,General Salgado,0,,20130501000000,Implantação,20130501000000,Implantação
3461,,,,35,,,,,3517000,Getulina,0,,20130501000000,Implantação,20130501000000,Implantação
3462,,,,35,,,,,3517109,Glicério,0,,20130501000000,Implantação,20130501000000,Implantação
3463,,,,35,,,,,3517208,Guaiçara,0,,20130501000000,Implantação,20130501000000,Implantação
3464,,,,35,,,,,3517307,Guaimbê,0,,20130501000000,Implantação,20130501000000,Implantação
3465,,,,35,,,,,3517406,Guaíra,0,,20130501000000,Implantação,20130501000000,Implantação
3466,,,,35,,,,,3517505,Guapiaçu,0,,20130501000000,Implantação,20130501000000,Implantação
3467,,,,35,,,,,3517604,Guapiara,0,,20130501000000,Implantação,20130501000000,Implantação
3468,,,,35,,,,,3517703,Guará,0,,20130501000000,Implantação,20130501000000,Implantação
3469,,,,35,,,,,3517802,Guaraçaí,0,,20130501000000,Implantação,20130501000000,Implantação
3470,,,,35,,,,,3517901,Guaraci,0,,20130501000000,Implantação,20130501000000,Implantação
3471,,,,35,,,,,3518008,Guarani d'Oeste,0,,20130501000000,Implantação,20130501000000,Implantação
3472,,,,35,,,,,3518107,Guarantã,0,,20130501000000,Implantação,20130501000000,Implantação
3473,,,,35,,,,,3518206,Guararapes,0,,20130501000000,Implantação,20130501000000,Implantação
3474,,,,35,,,,,3518305,Guararema,0,,20130501000000,Implantação,20130501000000,Implantação
3475,,,,35,,,,,3518404,Guaratinguetá,0,,20130501000000,Implantação,20130501000000,Implantação
3476,,,,35,,,,,3518503,Guareí,0,,20130501000000,Implantação,20130501000000,Implantação
3477,,,,35,,,,,3518602,Guariba,0,,20130501000000,Implantação,20130501000000,Implantação
3478,,,,35,,,,,3518701,Guarujá,0,,20130501000000,Implantação,20130501000000,Implantação
3479,,,,35,,,,,3518800,Guarulhos,0,,20130501000000,Implantação,20130501000000,Implantação
3480,,,,35,,,,,3518859,Guatapará,0,,20130501000000,Implantação,20130501000000,Implantação
3481,,,,35,,,,,3518909,Guzolândia,0,,20130501000000,Implantação,20130501000000,Implantação
3482,,,,35,,,,,3519006,Herculândia,0,,20130501000000,Implantação,20130501000000,Implantação
3483,,,,35,,,,,3519055,Holambra,0,,20130501000000,Implantação,20130501000000,Implantação
3484,,,,35,,,,,3519071,Hortolândia,0,,20130501000000,Implantação,20130501000000,Implantação
3485,,,,35,,,,,3519105,Iacanga,0,,20130501000000,Implantação,20130501000000,Implantação
3486,,,,35,,,,,3519204,Iacri,0,,20130501000000,Implantação,20130501000000,Implantação
3487,,,,35,,,,,3519253,Iaras,0,,20130501000000,Implantação,20130501000000,Implantação
3488,,,,35,,,,,3519303,Ibaté,0,,20130501000000,Implantação,20130501000000,Implantação
3489,,,,35,,,,,3519402,Ibirá,0,,20130501000000,Implantação,20130501000000,Implantação
3490,,,,35,,,,,3519501,Ibirarema,0,,20130501000000,Implantação,20130501000000,Implantação
3491,,,,35,,,,,3519600,Ibitinga,0,,20130501000000,Implantação,20130501000000,Implantação
3492,,,,35,,,,,3519709,Ibiúna,0,,20130501000000,Implantação,20130501000000,Implantação
3493,,,,35,,,,,3519808,Icém,0,,20130501000000,Implantação,20130501000000,Implantação
3494,,,,35,,,,,3519907,Iepê,0,,20130501000000,Implantação,20130501000000,Implantação
3495,,,,35,,,,,3520004,Igaraçu do Tietê,0,,20130501000000,Implantação,20130501000000,Implantação
3496,,,,35,,,,,3520103,Igarapava,0,,20130501000000,Implantação,20130501000000,Implantação
3497,,,,35,,,,,3520202,Igaratá,0,,20130501000000,Implantação,20130501000000,Implantação
3498,,,,35,,,,,3520301,Iguape,0,,20130501000000,Implantação,20130501000000,Implantação
3499,,,,35,,,,,3520400,Ilhabela,0,,20130501000000,Implantação,20130501000000,Implantação
3500,,,,35,,,,,3520426,Ilha Comprida,0,,20130501000000,Implantação,20130501000000,Implantação
3501,,,,35,,,,,3520442,Ilha Solteira,0,,20130501000000,Implantação,20130501000000,Implantação
3502,,,,35,,,,,3520509,Indaiatuba,0,,20130501000000,Implantação,20130501000000,Implantação
3503,,,,35,,,,,3520608,Indiana,0,,20130501000000,Implantação,20130501000000,Implantação
3504,,,,35,,,,,3520707,Indiaporã,0,,20130501000000,Implantação,20130501000000,Implantação
3505,,,,35,,,,,3520806,Inúbia Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3506,,,,35,,,,,3520905,Ipaussu,0,,20130501000000,Implantação,20130501000000,Implantação
3507,,,,35,,,,,3521002,Iperó,0,,20130501000000,Implantação,20130501000000,Implantação
3508,,,,35,,,,,3521101,Ipeúna,0,,20130501000000,Implantação,20130501000000,Implantação
3509,,,,35,,,,,3521150,Ipiguá,0,,20130501000000,Implantação,20130501000000,Implantação
3510,,,,35,,,,,3521200,Iporanga,0,,20130501000000,Implantação,20130501000000,Implantação
3511,,,,35,,,,,3521309,Ipuã,0,,20130501000000,Implantação,20130501000000,Implantação
3512,,,,35,,,,,3521408,Iracemápolis,0,,20130501000000,Implantação,20130501000000,Implantação
3513,,,,35,,,,,3521507,Irapuã,0,,20130501000000,Implantação,20130501000000,Implantação
3514,,,,35,,,,,3521606,Irapuru,0,,20130501000000,Implantação,20130501000000,Implantação
3515,,,,35,,,,,3521705,Itaberá,0,,20130501000000,Implantação,20130501000000,Implantação
3516,,,,35,,,,,3521804,Itaí,0,,20130501000000,Implantação,20130501000000,Implantação
3517,,,,35,,,,,3521903,Itajobi,0,,20130501000000,Implantação,20130501000000,Implantação
3518,,,,35,,,,,3522000,Itaju,0,,20130501000000,Implantação,20130501000000,Implantação
3519,,,,35,,,,,3522109,Itanhaém,0,,20130501000000,Implantação,20130501000000,Implantação
3520,,,,35,,,,,3522158,Itaóca,0,,20130501000000,Implantação,20130501000000,Implantação
3521,,,,35,,,,,3522208,Itapecerica da Serra,0,,20130501000000,Implantação,20130501000000,Implantação
3522,,,,35,,,,,3522307,Itapetininga,0,,20130501000000,Implantação,20130501000000,Implantação
3523,,,,35,,,,,3522406,Itapeva,0,,20130501000000,Implantação,20130501000000,Implantação
3524,,,,35,,,,,3522505,Itapevi,0,,20130501000000,Implantação,20130501000000,Implantação
3525,,,,35,,,,,3522604,Itapira,0,,20130501000000,Implantação,20130501000000,Implantação
3526,,,,35,,,,,3522653,Itapirapuã Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3527,,,,35,,,,,3522703,Itápolis,0,,20130501000000,Implantação,20130501000000,Implantação
3528,,,,35,,,,,3522802,Itaporanga,0,,20130501000000,Implantação,20130501000000,Implantação
3529,,,,35,,,,,3522901,Itapuí,0,,20130501000000,Implantação,20130501000000,Implantação
3530,,,,35,,,,,3523008,Itapura,0,,20130501000000,Implantação,20130501000000,Implantação
3531,,,,35,,,,,3523107,Itaquaquecetuba,0,,20130501000000,Implantação,20130501000000,Implantação
3532,,,,35,,,,,3523206,Itararé,0,,20130501000000,Implantação,20130501000000,Implantação
3533,,,,35,,,,,3523305,Itariri,0,,20130501000000,Implantação,20130501000000,Implantação
3534,,,,35,,,,,3523404,Itatiba,0,,20130501000000,Implantação,20130501000000,Implantação
3535,,,,35,,,,,3523503,Itatinga,0,,20130501000000,Implantação,20130501000000,Implantação
3536,,,,35,,,,,3523602,Itirapina,0,,20130501000000,Implantação,20130501000000,Implantação
3537,,,,35,,,,,3523701,Itirapuã,0,,20130501000000,Implantação,20130501000000,Implantação
3538,,,,35,,,,,3523800,Itobi,0,,20130501000000,Implantação,20130501000000,Implantação
3539,,,,35,,,,,3523909,Itu,0,,20130501000000,Implantação,20130501000000,Implantação
3540,,,,35,,,,,3524006,Itupeva,0,,20130501000000,Implantação,20130501000000,Implantação
3541,,,,35,,,,,3524105,Ituverava,0,,20130501000000,Implantação,20130501000000,Implantação
3542,,,,35,,,,,3524204,Jaborandi,0,,20130501000000,Implantação,20130501000000,Implantação
3543,,,,35,,,,,3524303,Jaboticabal,0,,20130501000000,Implantação,20130501000000,Implantação
3544,,,,35,,,,,3524402,Jacareí,0,,20130501000000,Implantação,20130501000000,Implantação
3545,,,,35,,,,,3524501,Jaci,0,,20130501000000,Implantação,20130501000000,Implantação
3546,,,,35,,,,,3524600,Jacupiranga,0,,20130501000000,Implantação,20130501000000,Implantação
3547,,,,35,,,,,3524709,Jaguariúna,0,,20130501000000,Implantação,20130501000000,Implantação
3548,,,,35,,,,,3524808,Jales,0,,20130501000000,Implantação,20130501000000,Implantação
3549,,,,35,,,,,3524907,Jambeiro,0,,20130501000000,Implantação,20130501000000,Implantação
3550,,,,35,,,,,3525003,Jandira,0,,20130501000000,Implantação,20130501000000,Implantação
3551,,,,35,,,,,3525102,Jardinópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3552,,,,35,,,,,3525201,Jarinu,0,,20130501000000,Implantação,20130501000000,Implantação
3553,,,,35,,,,,3525300,Jaú,0,,20130501000000,Implantação,20130501000000,Implantação
3554,,,,35,,,,,3525409,Jeriquara,0,,20130501000000,Implantação,20130501000000,Implantação
3555,,,,35,,,,,3525508,Joanópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3556,,,,35,,,,,3525607,João Ramalho,0,,20130501000000,Implantação,20130501000000,Implantação
3557,,,,35,,,,,3525706,José Bonifácio,0,,20130501000000,Implantação,20130501000000,Implantação
3558,,,,35,,,,,3525805,Júlio Mesquita,0,,20130501000000,Implantação,20130501000000,Implantação
3559,,,,35,,,,,3525854,Jumirim,0,,20130501000000,Implantação,20130501000000,Implantação
3560,,,,35,,,,,3525904,Jundiaí,0,,20130501000000,Implantação,20130501000000,Implantação
3561,,,,35,,,,,3526001,Junqueirópolis,0,,20130501000000,Implantação,20130501000000,Implantação
3562,,,,35,,,,,3526100,Juquiá,0,,20130501000000,Implantação,20130501000000,Implantação
3563,,,,35,,,,,3526209,Juquitiba,0,,20130501000000,Implantação,20130501000000,Implantação
3564,,,,35,,,,,3526308,Lagoinha,0,,20130501000000,Implantação,20130501000000,Implantação
3565,,,,35,,,,,3526407,Laranjal Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3566,,,,35,,,,,3526506,Lavínia,0,,20130501000000,Implantação,20130501000000,Implantação
3567,,,,35,,,,,3526605,Lavrinhas,0,,20130501000000,Implantação,20130501000000,Implantação
3568,,,,35,,,,,3526704,Leme,0,,20130501000000,Implantação,20130501000000,Implantação
3569,,,,35,,,,,3526803,Lençóis Paulista,0,,20130501000000,Implantação,20130501000000,Implantação
3570,,,,35,,,,,3526902,Limeira,0,,20130501000000,Implantação,20130501000000,Implantação
3571,,,,35,,,,,3527009,Lindóia,0,,20130501000000,Implantação,20130501000000,Implantação
